[DM_REFINEMENT]
eventname,dm_stored,dm_refined,dm_refined_offset,dm_error,best_snr
FRB20181223C,A: Optimized Asymmetric FRED,510.35810895610103,38.41715567915439,True
FRB20181224A,Native (CHIME portal),1379.3107393980026,18.339681325399873,False
FRB20181224A,B: CHIME Boxcar,1410.457189798355,20.208711793971062,True
FRB20181224A,A: Optimized Asymmetric FRED,1172.2917748843286,20.208711793971062,False
FRB20181224B,Native (CHIME portal),287.0066191156705,17.46757508584857,False
FRB20181224B,B: CHIME Boxcar,389.2130020866077,48.46491007096767,False
FRB20181224B,A: Optimized Asymmetric FRED,465.7193146026063,48.46491007096767,True
FRB20181224C,Native (CHIME portal),338.6794881434431,21.965456884682176,False
FRB20181224C,B: CHIME Boxcar,780.9870546845656,22.002984818959234,False
FRB20181224C,A: Optimized Asymmetric FRED,1179.7588079711586,22.002984818959234,True
FRB20181224D,Native (CHIME portal),168.9889419715741,19.79632524576187,False
FRB20181224D,B: CHIME Boxcar,348.3592827717464,19.209953404605386,False
FRB20181224D,A: Optimized Asymmetric FRED,455.5603956563211,19.209953404605386,True
FRB20181224E,Native (CHIME portal),473.69653191456507,24.246184970140455,False
FRB20181224E,B: CHIME Boxcar,542.2257399241373,32.37007315029502,False
FRB20181224E,A: Optimized Asymmetric FRED,568.9151557799469,32.37007315029502,True
FRB20181225A,Native (CHIME portal),241.83268804262357,22.756198488163946,False
FRB20181225A,B: CHIME Boxcar,430.1528179775743,35.1660169254899,False
FRB20181225A,A: Optimized Asymmetric FRED,571.6650453400924,35.1660169254899,True
FRB20181225B,Native (CHIME portal),373.63492798805237,20.478412986034154,False
FRB20181225B,B: CHIME Boxcar,483.0866494317505,38.7862977802813,False
FRB20181225B,A: Optimized Asymmetric FRED,543.0481738097398,38.7862977802813,True
FRB20181226A,Native (CHIME portal),469.470151996104,34.371494329762456,False
FRB20181226A,B: CHIME Boxcar,583.3141627907753,43.95989850456118,False
FRB20181226A,A: Optimized Asymmetric FRED,640.7492561838037,43.95989850456118,True
FRB20181226B,Native (CHIME portal),2160.1997643355176,43.26035020819902,False
FRB20181226B,B: CHIME Boxcar,2062.9080730372066,44.27915246937275,False
FRB20181226B,A: Optimized Asymmetric FRED,2178.580895003555,44.27915246937275,True
FRB20181226C,Native (CHIME portal),291.0723395347595,15.689297975116967,False
FRB20181226C,B: CHIME Boxcar,376.8033256769752,28.789978350573776,False
FRB20181226C,A: Optimized Asymmetric FRED,442.55455419894054,28.789978350573776,True
FRB20181226D,Native (CHIME portal),444.73367178440094,8.838298649829625,False
FRB20181226D,B: CHIME Boxcar,533.0956230045954,17.198631532663107,True
FRB20181226D,A: Optimized Asymmetric FRED,523.4992460913365,17.198631532663107,False
FRB20181226E,Native (CHIME portal),132.40020079657566,15.647376645559072,False
FRB20181226E,B: CHIME Boxcar,310.97307563606506,22.753467241322994,False
FRB20181226E,A: Optimized Asymmetric FRED,323.0593008820351,22.753467241322994,True
FRB20181227A,Native (CHIME portal),151.48313957452774,21.12075364844799,False
FRB20181227A,B: CHIME Boxcar,349.1715512598306,38.89309733482003,False
FRB20181227A,A: Optimized Asymmetric FRED,367.7604308785356,38.89309733482003,True
FRB20181228A,Native (CHIME portal),221.68229740193786,15.775966127514838,False
FRB20181228A,B: CHIME Boxcar,366.89385756370405,29.223045828813312,False
FRB20181228A,A: Optimized Asymmetric FRED,453.36193574496787,29.223045828813312,True
FRB20181228B,Native (CHIME portal),223.34837181848002,21.495641468614338,False
FRB20181228B,B: CHIME Boxcar,388.4144131938616,48.82560450081825,False
FRB20181228B,A: Optimized Asymmetric FRED,450.4839198861504,48.82560450081825,True
FRB20181228C,Native (CHIME portal),155.92096186681835,17.591202777671814,False
FRB20181228C,B: CHIME Boxcar,275.7576757201995,28.573934578067064,False
FRB20181228C,A: Optimized Asymmetric FRED,423.72454470611507,28.573934578067064,True
FRB20181229A,Native (CHIME portal),395.29427743319576,26.31716978802681,False
FRB20181229A,B: CHIME Boxcar,488.47039753198624,34.187574763798715,False
FRB20181229A,A: Optimized Asymmetric FRED,557.5055247321325,34.187574763798715,True
FRB20181229B,Native (CHIME portal),192.91026666589397,22.212386448705196,False
FRB20181229B,B: CHIME Boxcar,594.2334202541196,32.055724153804775,False
FRB20181229B,A: Optimized Asymmetric FRED,711.9849008122786,32.055724153804775,True
FRB20181230A,Native (CHIME portal),281.7484832546037,18.713905974054335,False
FRB20181230A,B: CHIME Boxcar,740.2155613601208,21.305298519444463,False
FRB20181230A,A: Optimized Asymmetric FRED,1243.3882744400898,21.305298519444463,True
FRB20181230B,Native (CHIME portal),234.88181785267824,22.199900408005714,False
FRB20181230B,B: CHIME Boxcar,394.3945939334065,40.04242172648907,False
FRB20181230B,A: Optimized Asymmetric FRED,711.985939761943,40.04242172648907,True
FRB20181230C,Native (CHIME portal),210.50458316719744,22.198266493731737,False
FRB20181230C,B: CHIME Boxcar,400.299809802465,39.93969553583264,False
FRB20181230C,A: Optimized Asymmetric FRED,410.78184956318944,39.93969553583264,True
FRB20181230D,Native (CHIME portal),288.78385412693024,23.84151956051588,False
FRB20181230D,B: CHIME Boxcar,339.43936961889267,43.95371919887066,False
FRB20181230D,A: Optimized Asymmetric FRED,359.0914549145596,43.95371919887066,True
FRB20181230E,Native (CHIME portal),258.30263075772007,25.164499934899805,False
FRB20181230E,B: CHIME Boxcar,457.20693846313486,34.21856571543216,False
FRB20181230E,A: Optimized Asymmetric FRED,570.7583869594589,34.21856571543216,True
FRB20181231A,Native (CHIME portal),493.33900960102426,16.62485142254233,False
FRB20181231A,B: CHIME Boxcar,573.2188454172888,37.18200777407884,False
FRB20181231A,A: Optimized Asymmetric FRED,597.6053257669771,37.18200777407884,True
FRB20181231B,Native (CHIME portal),525.5043627778965,27.63512801567316,False
FRB20181231B,B: CHIME Boxcar,605.207389876577,37.01826856715083,False
FRB20181231B,A: Optimized Asymmetric FRED,663.1662074735121,37.01826856715083,True
FRB20181231C,Native (CHIME portal),303.57106113590385,17.84286048195362,False
FRB20181231C,B: CHIME Boxcar,356.50666254172114,24.06280543230772,False
FRB20181231C,A: Optimized Asymmetric FRED,375.151599243245,24.06280543230772,True
FRB20190101A,Native (CHIME portal),394.7985372099669,23.700548535203932,False
FRB20190101A,B: CHIME Boxcar,777.9312921475605,28.90478142954111,False
FRB20190101A,A: Optimized Asymmetric FRED,913.6780889526249,28.90478142954111,True
FRB20190101B,Native (CHIME portal),178.7972293168815,19.702474348068236,False
FRB20190101B,B: CHIME Boxcar,410.78323529215214,26.485501354944706,False
FRB20190101B,A: Optimized Asymmetric FRED,559.1506765375076,26.485501354944706,True
FRB20190102A,Native (CHIME portal),428.50858879089355,17.59394255220294,False
FRB20190102A,B: CHIME Boxcar,560.0373066275162,27.594604387789964,False
FRB20190102A,A: Optimized Asymmetric FRED,618.529099223969,27.594604387789964,True
FRB20190102B,Native (CHIME portal),413.32559522636336,13.595826521944998,False
FRB20190102B,B: CHIME Boxcar,496.33383497270114,26.35026522336602,False
FRB20190102B,A: Optimized Asymmetric FRED,552.8771700142775,26.35026522336602,True
FRB20190103A,Native (CHIME portal),334.8065340227814,20.419962253457307,False
FRB20190103A,B: CHIME Boxcar,494.2512634150322,33.90802678486705,False
FRB20190103A,A: Optimized Asymmetric FRED,557.1223337708511,33.90802678486705,True
FRB20190103B,Native (CHIME portal),321.49355215176945,27.351867486941813,False
FRB20190103B,B: CHIME Boxcar,482.366340545846,32.022258537179226,False
FRB20190103B,A: Optimized Asymmetric FRED,849.5533846097202,32.022258537179226,True
FRB20190103C,Native (CHIME portal),446.2218009233475,41.95169564634561,False
FRB20190103C,B: CHIME Boxcar,546.7821867083603,53.53950479838252,False
FRB20190103C,A: Optimized Asymmetric FRED,628.2719770034597,53.53950479838252,True
FRB20190103D,Native (CHIME portal),205.13956386673885,17.748257203388214,False
FRB20190103D,B: CHIME Boxcar,334.9170605325006,35.25567352516651,False
FRB20190103D,A: Optimized Asymmetric FRED,422.73288032577767,35.25567352516651,True
FRB20190103E,Native (CHIME portal),197.29841219868746,15.988291959661245,False
FRB20190103E,B: CHIME Boxcar,381.01386478697293,16.34108665546775,False
FRB20190103E,A: Optimized Asymmetric FRED,457.3860355546144,16.34108665546775,True
FRB20190104A,Native (CHIME portal),315.38261301424006,25.68339777520895,False
FRB20190104A,B: CHIME Boxcar,416.6702741033841,36.85346242688298,False
FRB20190104A,A: Optimized Asymmetric FRED,478.0955638023345,36.85346242688298,True
FRB20190104B,Native (CHIME portal),146.04847298621246,20.72010999471545,False
FRB20190104B,B: CHIME Boxcar,367.9794198012016,22.971861916851996,False
FRB20190104B,A: Optimized Asymmetric FRED,410.23203192874234,22.971861916851996,True
FRB20190105A,Native (CHIME portal),177.41319097584906,16.113333745765686,False
FRB20190105A,B: CHIME Boxcar,397.34278125753383,33.93213341617584,False
FRB20190105A,A: Optimized Asymmetric FRED,502.15072782817674,33.93213341617584,True
FRB20190106A,Native (CHIME portal),120.27050641179085,16.5101063141942,False
FRB20190106A,B: CHIME Boxcar,356.85826029913704,30.866098030936715,False
FRB20190106A,A: Optimized Asymmetric FRED,433.260767301474,30.866098030936715,True
FRB20190106B,Native (CHIME portal),665.3293378752933,11.413558307701349,False
FRB20190106B,B: CHIME Boxcar,752.6929257845125,16.698174667704105,True
FRB20190106B,A: Optimized Asymmetric FRED,721.4043319517583,16.698174667704105,False
FRB20190107A,Native (CHIME portal),174.64425532040104,15.961402827000617,False
FRB20190107A,B: CHIME Boxcar,665.567794173432,15.459593682467936,False
FRB20190107A,A: Optimized Asymmetric FRED,1295.0616976563513,15.459593682467936,True
FRB20190107B,Native (CHIME portal),256.9064672589302,21.88809341433048,False
FRB20190107B,B: CHIME Boxcar,294.4385063648224,34.64485416601896,False
FRB20190107B,A: Optimized Asymmetric FRED,302.26877877372056,34.64485416601896,True
FRB20190109A,Native (CHIME portal),188.5161770198577,22.931523202872274,False
FRB20190109A,B: CHIME Boxcar,403.12852269142905,36.263797527587414,False
FRB20190109A,A: Optimized Asymmetric FRED,533.3818273241473,36.263797527587414,True
FRB20190109B,Native (CHIME portal),93.42618078819093,18.017643268579242,False
FRB20190109B,B: CHIME Boxcar,232.78901184531273,33.6616036242485,False
FRB20190109B,A: Optimized Asymmetric FRED,346.634545041106,33.6616036242485,True
FRB20190110A,Native (CHIME portal),427.90800312816714,15.8573815320611,False
FRB20190110A,B: CHIME Boxcar,534.042179045669,25.51602122122049,False
FRB20190110A,A: Optimized Asymmetric FRED,589.7207419820018,25.51602122122049,True
FRB20190110B,Native (CHIME portal),238.46945758660632,19.973276849341392,False
FRB20190110B,B: CHIME Boxcar,438.2062771651811,24.5852469918251,False
FRB20190110B,A: Optimized Asymmetric FRED,497.3139283630911,24.5852469918251,True
FRB20190110C,Native (CHIME portal),199.27227299066055,15.76454450161457,False
FRB20190110C,B: CHIME Boxcar,418.0592313991351,27.144396561598775,False
FRB20190110C,A: Optimized Asymmetric FRED,433.8812220746831,27.144396561598775,True

